review_count,state,year_month,stars.x
527,MA,2008-02,3
703,TX,2008-12,4
131,FL,2019-02,2
181,MA,2019-04,5
210,BC,2015-09,2
703,TX,2011-07,5
545,FL,2019-11,5
458,TX,2016-03,3
454,OR,2019-11,4
454,OR,2019-12,5
527,MA,2018-06,5
132,CO,2019-12,5
527,MA,2019-12,3
527,MA,2020-09,5
454,OR,2011-05,4
107,FL,2016-10,2
454,OR,2013-03,5
181,MA,2018-01,1
11,FL,2019-06,1
210,BC,2016-06,5
367,FL,2018-12,5
545,FL,2017-03,4
458,TX,2019-07,3
128,MA,2020-06,5
458,TX,2017-04,3
129,FL,2017-06,1
367,FL,2016-07,4
367,FL,2020-03,5
210,BC,2019-07,2
545,FL,2016-09,5
458,TX,2020-10,5
129,FL,2018-09,4
129,FL,2014-07,3
545,FL,2016-02,5
454,OR,2019-03,2
188,TX,2021-01,3
454,OR,2020-08,4
545,FL,2016-04,4
181,MA,2020-06,5
367,FL,2021-01,5
545,FL,2020-01,5
131,FL,2018-10,5
458,TX,2019-01,1
458,TX,2018-12,2
703,TX,2020-02,5
207,OR,2020-10,1
367,FL,2016-06,5
207,OR,2020-05,5
129,FL,2020-11,5
63,OH,2019-08,4
93,OR,2020-12,2
188,TX,2014-08,5
458,TX,2020-11,5
131,FL,2020-09,5
367,FL,2020-06,2
458,TX,2016-05,5
170,BC,2017-01,1
458,TX,2020-01,5
66,OR,2020-06,5
75,FL,2020-12,5
210,BC,2020-07,3
181,MA,2020-08,4
458,TX,2019-07,5
7,BC,2010-06,1
527,MA,2021-01,1
75,FL,2018-06,5
131,FL,2020-06,4
66,OR,2020-08,1
545,FL,2015-11,4
527,MA,2018-07,1
527,MA,2018-04,1
367,FL,2020-02,5
63,OH,2020-04,5
458,TX,2020-04,1
367,FL,2019-05,5
188,TX,2015-01,4
128,MA,2020-06,5
107,FL,2012-09,1
527,MA,2019-12,1
188,TX,2013-12,5
703,TX,2020-12,1
181,MA,2020-10,5
454,OR,2021-01,5
170,BC,2020-06,5
703,TX,2008-10,5
207,OR,2021-01,5
454,OR,2020-09,5
527,MA,2015-06,1
131,FL,2021-01,5
367,FL,2013-10,5
16,OR,2017-11,5
131,FL,2020-08,3
188,TX,2016-03,4
131,FL,2018-10,4
107,FL,2019-12,1
181,MA,2015-09,5
11,FL,2020-12,3
703,TX,2017-01,4
527,MA,2021-01,1
131,FL,2020-05,5
367,FL,2020-07,5
527,MA,2017-06,2
131,FL,2020-05,5
132,CO,2020-03,4
188,TX,2020-06,5
207,OR,2020-08,3
367,FL,2020-09,1
188,TX,2016-07,2
93,OR,2020-09,1
129,FL,2021-01,3
132,CO,2019-02,1
107,FL,2020-10,5
703,TX,2021-01,3
181,MA,2020-05,5
132,CO,2020-03,5
545,FL,2018-03,5
11,FL,2020-11,1
703,TX,2020-06,5
170,BC,2019-12,3
128,MA,2015-05,5
170,BC,2017-10,1
63,OH,2019-11,1
188,TX,2016-01,5
458,TX,2020-11,5
703,TX,2020-11,2
458,TX,2018-07,3
210,BC,2019-11,2
454,OR,2018-11,5
131,FL,2020-11,4
545,FL,2017-01,4
75,FL,2016-06,1
28,FL,2019-11,3
170,BC,2010-01,5
210,BC,2019-10,4
458,TX,2020-11,1
66,OR,2012-09,3
703,TX,2020-11,1
207,OR,2019-08,4
367,FL,2020-07,5
545,FL,2018-11,1
545,FL,2019-12,4
11,FL,2020-11,1
545,FL,2020-07,4
188,TX,2019-12,1
545,FL,2020-02,4
367,FL,2016-03,5
458,TX,2019-02,5
107,FL,2020-10,5
28,FL,2018-12,5
170,BC,2019-12,5
454,OR,2019-11,2
367,FL,2019-11,3
703,TX,2014-04,4
10,OR,2020-10,5
181,MA,2020-06,5
527,MA,2019-06,1
128,MA,2020-08,5
703,TX,2012-08,4
132,CO,2020-08,2
93,OR,2020-12,1
703,TX,2020-10,5
132,CO,2020-08,2
188,TX,2011-01,3
417,WA,2016-05,1
304,OR,2010-05,4
97,MA,2011-11,3
417,WA,2018-02,4
289,FL,2013-06,4
367,OR,2009-05,4
114,FL,2018-06,5
389,MA,2006-04,2
201,OR,2011-05,2
389,MA,2018-02,5
389,MA,2006-04,2
880,MA,2008-04,3
207,OH,2014-08,3
207,OH,2015-10,4
880,MA,2011-03,4
289,FL,2015-01,2
146,FL,2015-11,4
596,FL,2016-01,4
417,WA,2013-06,1
880,MA,2018-01,4
565,FL,2017-12,4
201,OR,2017-05,4
880,MA,2016-12,4
28,OH,2017-04,4
880,MA,2016-03,5
417,WA,2015-02,2
367,OR,2012-05,5
880,MA,2016-04,4
417,WA,2017-08,4
880,MA,2013-08,5
159,FL,2014-11,5
880,MA,2015-01,4
112,FL,2015-09,5
367,OR,2010-08,4
417,WA,2017-07,5
112,FL,2017-03,5
54,BC,2015-06,3
54,BC,2015-06,3
565,FL,2015-01,2
53,FL,2016-03,2
880,MA,2016-08,5
336,TX,2013-07,4
201,OR,2010-08,2
596,FL,2015-10,4
187,TX,2016-09,4
207,OH,2013-02,4
207,OH,2013-01,4
880,MA,2009-05,5
880,MA,2010-01,3
201,OR,2017-12,3
417,WA,2013-09,4
112,FL,2016-02,3
304,OR,2016-07,2
880,MA,2014-11,4
417,WA,2016-07,4
102,BC,2012-07,2
97,MA,2016-10,4
880,MA,2017-03,5
205,OH,2013-09,4
110,GA,2013-10,4
126,OH,2018-01,2
596,FL,2014-05,4
565,FL,2014-05,2
304,OR,2016-09,3
596,FL,2016-09,4
565,FL,2017-10,1
304,OR,2015-12,5
880,MA,2011-08,4
53,FL,2011-07,3
159,FL,2015-10,3
565,FL,2013-02,4
880,MA,2013-03,5
367,OR,2012-10,4
880,MA,2017-07,2
596,FL,2010-10,5
367,OR,2018-02,3
417,WA,2015-06,2
227,OR,2014-06,4
880,MA,2007-05,4
159,FL,2013-12,5
336,TX,2016-10,1
596,FL,2018-02,5
112,FL,2015-07,4
389,MA,2008-08,1
880,MA,2016-07,4
54,BC,2017-08,5
205,OH,2017-01,2
880,MA,2013-08,5
880,MA,2017-06,4
880,MA,2009-03,3
167,BC,2018-08,4
53,FL,2010-07,4
389,MA,2011-02,2
72,FL,2016-06,2
596,FL,2012-11,2
126,OH,2018-01,5
367,OR,2011-02,3
304,OR,2010-08,3
53,FL,2010-05,4
565,FL,2015-08,1
336,TX,2016-05,5
880,MA,2010-08,5
880,MA,2012-01,5
289,FL,2015-08,3
417,WA,2012-01,4
304,OR,2013-12,5
417,WA,2011-05,3
389,MA,2006-05,5
417,WA,2015-11,5
880,MA,2013-05,3
367,OR,2014-09,5
304,OR,2014-05,1
596,FL,2013-07,5
336,TX,2012-09,5
159,FL,2017-03,1
880,MA,2016-07,4
565,FL,2017-05,1
389,MA,2011-03,3
880,MA,2007-12,5
146,FL,2016-03,5
146,FL,2014-10,3
146,FL,2015-02,3
880,MA,2011-08,5
596,FL,2013-09,2
367,OR,2014-02,4
880,MA,2018-05,4
187,TX,2017-02,3
417,WA,2014-02,3
85,MA,2018-08,5
880,MA,2013-08,4
880,MA,2007-12,4
596,FL,2018-03,4
417,WA,2015-03,4
565,FL,2015-12,5
880,MA,2016-03,5
201,OR,2015-11,3
227,OR,2016-07,1
389,MA,2012-03,1
336,TX,2015-03,5
167,BC,2018-09,3
389,MA,2009-03,4
389,MA,2005-07,3
136,MA,2015-08,5
880,MA,2005-07,5
159,FL,2014-06,4
389,MA,2005-07,4
136,MA,2011-04,3
417,WA,2015-01,2
205,OH,2015-03,4
565,FL,2016-09,5
97,MA,2014-07,2
417,WA,2015-03,3
187,TX,2016-03,1
336,TX,2016-12,5
110,GA,2015-03,1
336,TX,2010-10,2
201,OR,2017-11,5
880,MA,2017-09,5
136,MA,2013-04,3
367,OR,2010-08,4
389,MA,2007-12,4
596,FL,2013-11,5
596,FL,2018-06,5
289,FL,2016-12,3
227,OR,2011-03,5
417,WA,2017-09,1
389,MA,2014-11,5
304,OR,2016-03,1
417,WA,2011-05,3
565,FL,2016-09,1
596,FL,2016-02,5
136,MA,2014-05,4
304,OR,2018-05,3
417,WA,2013-04,3
367,OR,2013-10,2
159,FL,2014-11,4
207,OH,2018-02,3
389,MA,2011-10,3
289,FL,2018-06,5
596,FL,2013-01,3
85,MA,2017-09,2
880,MA,2010-03,4
367,OR,2009-10,3
389,MA,2013-06,3
289,FL,2017-08,2
97,MA,2012-08,3
159,FL,2016-08,2
159,FL,2016-05,4
367,OR,2015-04,4
389,MA,2015-12,5
336,TX,2016-09,1
565,FL,2016-09,1
565,FL,2017-05,3
114,FL,2017-12,5
565,FL,2015-08,3
880,MA,2014-01,4
880,MA,2016-07,2
880,MA,2011-07,4
97,MA,2013-08,5
880,MA,2018-09,4
367,OR,2015-03,3
207,OH,2018-04,5
880,MA,2016-12,3
880,MA,2013-04,2
205,OH,2012-05,4
880,MA,2010-08,5
417,WA,2014-02,2
367,OR,2017-08,3
880,MA,2006-05,4
880,MA,2008-05,5
880,MA,2014-08,1
565,FL,2017-02,3
596,FL,2015-01,5
367,OR,2008-08,5
289,FL,2018-09,4
304,OR,2012-03,2
146,FL,2014-05,3
304,OR,2013-08,5
880,MA,2014-02,2
389,MA,2010-01,3
367,OR,2014-06,1
565,FL,2018-03,4
227,OR,2011-05,2
880,MA,2008-05,3
880,MA,2018-08,5
880,MA,2011-07,4
565,FL,2016-07,5
880,MA,2006-05,1
227,OR,2014-04,1
102,BC,2014-05,4
565,FL,2018-04,3
389,MA,2008-05,4
336,TX,2017-01,5
596,FL,2015-02,3
880,MA,2005-08,4
227,OR,2013-08,5
880,MA,2005-08,5
187,TX,2015-05,4
227,OR,2018-03,1
880,MA,2016-01,1
880,MA,2015-10,5
102,BC,2018-01,4
596,FL,2016-10,2
417,WA,2015-07,3
367,OR,2010-01,2
880,MA,2012-02,4
201,OR,2018-09,3
880,MA,2016-01,4
880,MA,2012-01,4
565,FL,2014-02,4
102,BC,2015-11,4
72,FL,2018-04,2
367,OR,2012-07,1
159,FL,2015-08,5
227,OR,2016-09,1
97,MA,2017-07,5
880,MA,2011-01,4
367,OR,2011-04,5
159,FL,2014-06,4
336,TX,2010-11,3
205,OH,2014-08,5
53,FL,2014-03,5
565,FL,2015-02,3
367,OR,2012-11,4
304,OR,2015-12,5
880,MA,2016-06,4
289,FL,2013-12,4
880,MA,2012-12,4
389,MA,2010-08,1
289,FL,2017-09,5
596,FL,2013-12,3
565,FL,2016-08,3
596,FL,2014-03,2
389,MA,2011-09,2
227,OR,2011-06,3
159,FL,2016-12,5
72,FL,2013-01,4
880,MA,2012-11,1
880,MA,2011-01,3
880,MA,2011-04,4
136,MA,2012-02,4
880,MA,2017-12,4
367,OR,2016-10,4
389,MA,2008-05,4
880,MA,2007-05,5
54,BC,2015-10,2
146,FL,2016-01,5
159,FL,2014-06,5
146,FL,2014-06,4
336,TX,2012-04,5
205,OH,2012-12,3
205,OH,2015-05,1
367,OR,2012-05,5
304,OR,2013-05,3
880,MA,2011-04,2
201,OR,2016-12,2
880,MA,2005-07,5
110,GA,2013-12,2
389,MA,2005-08,3
596,FL,2016-02,4
565,FL,2016-05,1
367,OR,2015-08,1
417,WA,2017-12,5
880,MA,2016-08,5
110,GA,2016-05,2
417,WA,2015-05,4
110,GA,2009-10,4
131,OH,2018-06,1
880,MA,2013-01,5
159,FL,2016-06,1
565,FL,2016-07,3
880,MA,2018-03,5
417,WA,2012-12,4
880,MA,2007-05,4
367,OR,2012-10,3
880,MA,2016-03,1
417,WA,2015-03,4
207,OH,2013-12,4
205,OH,2017-08,3
126,OH,2017-12,5
596,FL,2018-02,5
205,OH,2014-04,3
596,FL,2016-01,5
565,FL,2017-04,5
167,BC,2018-07,5
880,MA,2008-05,4
112,FL,2018-02,4
336,TX,2007-06,5
289,FL,2015-01,2
146,FL,2012-01,1
187,TX,2014-06,1
201,OR,2017-11,5
880,MA,2007-12,2
53,FL,2014-07,3
596,FL,2017-12,5
880,MA,2007-12,5
367,OR,2014-05,4
417,WA,2017-11,2
53,FL,2016-10,1
97,MA,2016-10,1
126,OH,2018-09,5
880,MA,2017-01,3
880,MA,2008-12,2
417,WA,2013-08,4
159,FL,2015-09,5
596,FL,2012-12,4
880,MA,2011-08,3
880,MA,2017-12,3
97,MA,2015-09,4
136,MA,2018-07,5
336,TX,2017-05,5
367,OR,2014-04,2
367,OR,2010-07,3
207,OH,2015-12,5
389,MA,2009-03,4
205,OH,2014-04,5
187,TX,2014-06,1
187,TX,2015-04,5
389,MA,2012-08,1
389,MA,2007-05,2
880,MA,2017-07,5
110,GA,2012-04,2
289,FL,2012-06,2
336,TX,2016-02,4
97,MA,2013-07,4
227,OR,2016-04,1
565,FL,2016-09,3
565,FL,2013-01,4
97,MA,2009-08,4
880,MA,2012-10,5
880,MA,2011-03,2
596,FL,2009-05,4
417,WA,2018-06,5
167,BC,2018-07,1
565,FL,2018-03,2
389,MA,2015-11,5
880,MA,2013-04,2
126,OH,2018-01,4
417,WA,2015-09,5
880,MA,2012-02,3
187,TX,2015-04,5
880,MA,2012-04,2
114,FL,2018-06,5
289,FL,2015-08,3
880,MA,2014-02,2
367,OR,2012-01,4
880,MA,2010-07,3
880,MA,2011-06,5
227,OR,2017-12,2
596,FL,2016-10,3
304,OR,2014-04,5
565,FL,2015-03,5
880,MA,2016-11,4
596,FL,2011-03,4
304,OR,2018-01,1
289,FL,2018-03,5
126,OH,2018-01,5
565,FL,2016-05,5
389,MA,2013-02,1
596,FL,2009-10,4
187,TX,2017-04,3
596,FL,2014-10,5
389,MA,2006-06,5
367,OR,2010-07,3
880,MA,2018-05,1
304,OR,2010-07,4
336,TX,2017-12,4
336,TX,2008-08,3
389,MA,2005-12,4
596,FL,2018-07,4
417,WA,2017-11,2
227,OR,2018-05,1
85,MA,2018-03,4
336,TX,2015-03,3
880,MA,2012-06,4
367,OR,2014-02,2
389,MA,2013-01,3
596,FL,2015-04,5
596,FL,2012-03,3
596,FL,2016-08,5
201,OR,2015-01,1
880,MA,2011-07,2
289,FL,2015-12,2
880,MA,2018-05,4
565,FL,2012-03,3
304,OR,2014-05,3
389,MA,2014-08,1
596,FL,2017-04,3
110,GA,2014-03,3
565,FL,2016-11,5
187,TX,2013-05,1
126,OH,2018-03,4
596,FL,2013-07,5
596,FL,2014-10,4
596,FL,2015-07,5
596,FL,2012-04,4
367,OR,2017-10,5
565,FL,2015-07,5
389,MA,2006-07,4
289,FL,2018-09,4
205,OH,2016-04,5
880,MA,2006-07,4
565,FL,2013-03,3
880,MA,2009-03,5
110,GA,2016-10,5
596,FL,2012-10,5
85,MA,2013-09,2
289,FL,2009-03,3
880,MA,2007-06,5
596,FL,2013-12,4
136,MA,2011-03,1
159,FL,2013-02,2
289,FL,2015-12,5
112,FL,2016-09,5
159,FL,2016-07,4
596,FL,2015-04,4
131,OH,2010-01,3
227,OR,2012-08,3
880,MA,2013-12,4
110,GA,2012-06,5
187,TX,2016-07,3
207,OH,2016-05,4
880,MA,2016-10,5
596,FL,2012-03,4
596,FL,2012-01,4
207,OH,2014-06,4
417,WA,2018-04,4
131,OH,2013-02,3
596,FL,2016-01,3
880,MA,2016-03,5
167,BC,2018-09,2
367,OR,2012-03,3
389,MA,2014-04,4
880,MA,2009-10,5
304,OR,2009-10,3
201,OR,2013-08,2
417,WA,2012-06,4
201,OR,2017-09,2
205,OH,2014-01,4
389,MA,2012-04,2
565,FL,2011-10,3
880,MA,2012-07,3
131,OH,2008-12,4
159,FL,2017-12,4
389,MA,2018-03,1
880,MA,2014-07,5
207,OH,2015-01,3
565,FL,2016-08,4
880,MA,2011-02,3
207,OH,2018-03,5
112,FL,2016-06,4
187,TX,2011-05,1
565,FL,2013-05,1
131,OH,2013-08,4
289,FL,2014-02,3
167,BC,2018-08,4
596,FL,2012-04,3
417,WA,2015-09,5
596,FL,2017-04,4
336,TX,2014-12,5
304,OR,2010-03,4
367,OR,2014-06,5
304,OR,2017-10,5
114,FL,2017-12,5
187,TX,2015-12,2
205,OH,2013-07,4
201,OR,2017-04,4
565,FL,2017-07,3
289,FL,2015-05,4
417,WA,2015-04,1
389,MA,2010-03,4
367,OR,2012-12,5
389,MA,2014-04,3
112,FL,2015-04,5
565,FL,2011-04,4
304,OR,2017-09,4
565,FL,2011-05,4
596,FL,2018-04,4
102,BC,2016-06,5
880,MA,2015-07,2
596,FL,2018-02,3
565,FL,2009-05,3
880,MA,2012-05,5
304,OR,2014-01,3
227,OR,2018-04,5
596,FL,2009-06,5
146,FL,2012-11,4
112,FL,2017-01,4
880,MA,2017-10,5
596,FL,2016-08,4
136,MA,2011-07,3
880,MA,2016-06,4
336,TX,2009-03,4
304,OR,2015-08,5
136,MA,2014-06,1
596,FL,2017-05,4
565,FL,2016-08,5
596,FL,2015-01,3
367,OR,2014-05,5
102,BC,2010-03,3
565,FL,2012-12,4
9,FL,2015-08,4
596,FL,2009-08,3
880,MA,2017-06,5
367,OR,2014-01,3
131,OH,2015-06,5
389,MA,2017-02,5
159,FL,2015-10,1
207,OH,2015-09,5
131,OH,2012-05,5
131,OH,2016-02,4
336,TX,2017-05,5
207,OH,2013-12,3
28,OH,2015-10,3
389,MA,2013-05,1
207,OH,2015-06,1
389,MA,2011-10,2
565,FL,2016-10,3
880,MA,2018-06,5
389,MA,2013-04,2
880,MA,2015-08,3
565,FL,2017-01,3
205,OH,2011-12,4
565,FL,2015-07,3
880,MA,2018-03,5
146,FL,2009-08,4
565,FL,2012-11,5
880,MA,2008-01,4
596,FL,2017-12,5
367,OR,2014-06,5
389,MA,2006-09,4
880,MA,2015-09,5
367,OR,2010-08,2
880,MA,2013-11,4
336,TX,2014-07,5
53,FL,2014-04,3
126,OH,2017-12,5
389,MA,2011-07,4
159,FL,2013-03,2
596,FL,2013-05,3
102,BC,2016-12,4
187,TX,2011-07,2
565,FL,2011-03,3
596,FL,2014-05,4
227,OR,2013-01,3
389,MA,2012-03,4
289,FL,2016-08,3
205,OH,2013-03,5
367,OR,2017-05,5
289,FL,2016-03,3
336,TX,2017-01,4
187,TX,2012-02,5
417,WA,2013-08,2
880,MA,2009-08,4
304,OR,2015-04,4
201,OR,2017-07,4
596,FL,2015-10,4
102,BC,2011-06,4
201,OR,2013-11,2
565,FL,2016-07,4
201,OR,2013-05,3
880,MA,2018-08,2
367,OR,2015-04,1
201,OR,2017-01,2
880,MA,2015-06,3
565,FL,2016-01,4
596,FL,2016-04,1
289,FL,2011-09,1
565,FL,2010-01,4
596,FL,2018-03,4
880,MA,2011-01,5
205,OH,2012-03,1
131,OH,2009-10,3
880,MA,2016-09,5
389,MA,2014-10,1
596,FL,2016-07,4
367,OR,2018-06,1
565,FL,2015-08,4
880,MA,2012-07,5
880,MA,2008-01,5
112,FL,2017-01,5
304,OR,2016-07,2
304,OR,2011-04,5
417,WA,2017-06,4
367,OR,2016-02,3
417,WA,2017-07,1
389,MA,2015-09,1
114,FL,2017-10,5
565,FL,2013-12,1
72,FL,2015-11,4
367,OR,2018-08,4
205,OH,2013-04,3
880,MA,2010-01,5
159,FL,2015-02,5
205,OH,2015-06,5
389,MA,2006-03,3
136,MA,2011-08,5
304,OR,2016-08,3
205,OH,2014-01,3
201,OR,2015-08,1
367,OR,2016-02,4
417,WA,2016-06,3
227,OR,2016-12,1
565,FL,2016-06,2
880,MA,2017-10,5
880,MA,2011-09,5
565,FL,2009-08,4
880,MA,2013-05,5
336,TX,2011-03,5
596,FL,2015-01,3
336,TX,2008-01,4
389,MA,2012-01,2
304,OR,2008-09,3
565,FL,2014-10,2
159,FL,2014-08,4
9,FL,2016-11,3
880,MA,2015-02,4
110,GA,2014-04,5
565,FL,2009-05,2
880,MA,2013-01,5
227,OR,2014-12,2
565,FL,2017-02,4
417,WA,2013-11,4
880,MA,2018-02,3
159,FL,2015-02,5
97,MA,2016-07,1
880,MA,2009-03,4
336,TX,2016-12,5
417,WA,2015-11,5
114,FL,2018-07,5
596,FL,2015-06,5
187,TX,2013-05,3
110,GA,2017-09,5
167,BC,2018-06,2
304,OR,2009-10,5
880,MA,2009-08,4
880,MA,2012-03,4
389,MA,2015-02,3
880,MA,2009-03,4
289,FL,2016-05,5
126,OH,2017-12,1
880,MA,2017-05,5
304,OR,2015-10,5
596,FL,2017-07,5
417,WA,2017-01,4
880,MA,2012-04,4
205,OH,2012-10,3
207,OH,2016-03,4
289,FL,2016-11,1
367,OR,2015-06,1
367,OR,2018-05,4
367,OR,2017-01,1
389,MA,2006-02,5
207,OH,2013-11,2
110,GA,2012-02,3
146,FL,2018-09,5
367,OR,2014-06,5
304,OR,2016-01,5
207,OH,2018-03,5
596,FL,2015-08,4
85,MA,2013-11,1
110,GA,2012-05,4
336,TX,2010-03,3
53,FL,2016-08,3
131,OH,2017-04,5
136,MA,2017-10,4
596,FL,2016-07,4
367,OR,2017-12,4
159,FL,2012-10,4
880,MA,2016-11,5
596,FL,2016-02,5
227,OR,2014-10,4
596,FL,2008-05,4
131,OH,2017-06,1
159,FL,2016-01,1
596,FL,2009-08,5
367,OR,2013-04,3
417,WA,2013-01,5
53,FL,2016-02,5
565,FL,2015-02,5
417,WA,2013-10,3
880,MA,2010-11,2
187,TX,2011-05,3
565,FL,2013-08,3
389,MA,2006-03,5
205,OH,2013-11,4
289,FL,2016-08,4
367,OR,2015-12,1
565,FL,2015-08,4
367,OR,2011-07,1
596,FL,2018-02,5
880,MA,2011-05,4
417,WA,2013-08,5
880,MA,2016-08,3
367,OR,2013-10,4
880,MA,2010-08,4
389,MA,2007-06,5
159,FL,2015-09,1
367,OR,2013-01,5
207,OH,2017-07,1
880,MA,2008-01,5
304,OR,2018-02,2
304,OR,2011-04,4
367,OR,2010-03,4
167,BC,2018-08,1
136,MA,2014-04,5
54,BC,2018-08,5
85,MA,2018-09,4
227,OR,2017-11,3
126,OH,2018-09,5
367,OR,2018-03,5
367,OR,2018-08,5
880,MA,2011-06,5
565,FL,2017-05,3
417,WA,2011-02,3
565,FL,2014-07,3
110,GA,2017-05,1
201,OR,2017-07,3
596,FL,2012-03,5
596,FL,2016-10,5
146,FL,2014-07,4
596,FL,2012-01,4
367,OR,2014-11,5
880,MA,2007-06,4
289,FL,2013-02,4
54,BC,2017-12,4
565,FL,2011-01,3
367,OR,2009-10,5
565,FL,2014-10,3
146,FL,2015-08,4
880,MA,2016-03,5
289,FL,2015-03,5
201,OR,2013-10,4
417,WA,2018-08,4
28,OH,2015-12,4
289,FL,2017-07,5
880,MA,2016-05,4
205,OH,2013-04,4
880,MA,2018-05,5
289,FL,2018-01,5
880,MA,2012-04,4
389,MA,2011-01,3
102,BC,2011-11,2
336,TX,2013-12,4
367,OR,2011-03,2
596,FL,2018-09,5
565,FL,2012-02,2
565,FL,2018-06,4
289,FL,2013-08,5
187,TX,2018-04,3
110,GA,2012-06,4
110,GA,2017-05,3
289,FL,2013-09,3
114,FL,2017-07,3
596,FL,2016-10,4
187,TX,2014-02,1
136,MA,2017-06,4
289,FL,2015-08,1
97,MA,2013-08,3
367,OR,2013-04,4
880,MA,2013-10,5
114,FL,2018-07,5
367,OR,2010-07,4
417,WA,2011-06,3
880,MA,2012-04,4
880,MA,2010-05,4
565,FL,2011-07,4
207,OH,2012-08,1
201,OR,2013-01,2
207,OH,2015-03,5
880,MA,2015-07,3
289,FL,2014-02,5
880,MA,2017-12,1
304,OR,2009-10,1
880,MA,2011-09,4
304,OR,2016-10,5
880,MA,2007-06,4
9,FL,2015-08,1
389,MA,2006-09,4
417,WA,2016-06,4
54,BC,2016-08,5
207,OH,2013-05,3
114,FL,2017-08,5
565,FL,2011-07,4
159,FL,2015-05,3
131,OH,2009-08,4
304,OR,2016-09,5
389,MA,2008-05,4
304,OR,2015-03,4
596,FL,2014-04,5
187,TX,2011-09,5
136,MA,2011-03,4
417,WA,2017-07,3
159,FL,2016-07,5
417,WA,2011-08,2
389,MA,2006-02,4
596,FL,2015-03,2
136,MA,2011-01,1
159,FL,2016-07,1
417,WA,2017-11,2
596,FL,2015-08,4
596,FL,2012-03,4
367,OR,2009-03,1
336,TX,2015-11,4
417,WA,2012-01,1
97,MA,2014-06,4
187,TX,2013-05,5
596,FL,2013-11,5
304,OR,2011-06,2
205,OH,2018-07,5
146,FL,2018-08,5
596,FL,2012-05,4
53,FL,2012-03,2
336,TX,2015-05,1
201,OR,2013-01,1
367,OR,2014-04,3
136,MA,2017-02,3
417,WA,2017-01,4
304,OR,2016-07,5
159,FL,2015-08,3
596,FL,2015-02,4
880,MA,2008-05,1
880,MA,2015-05,1
336,TX,2015-12,5
207,OH,2013-05,4
565,FL,2014-02,4
54,BC,2017-12,5
201,OR,2014-08,3
227,OR,2017-12,4
336,TX,2018-04,5
596,FL,2016-11,4
205,OH,2017-10,4
417,WA,2015-04,5
389,MA,2018-04,4
227,OR,2014-02,3
110,GA,2016-08,2
417,WA,2017-01,4
304,OR,2015-10,1
389,MA,2010-03,4
596,FL,2012-10,3
417,WA,2011-10,4
336,TX,2014-03,4
227,OR,2011-07,5
289,FL,2017-10,4
565,FL,2012-06,5
565,FL,2016-02,5
97,MA,2017-11,5
880,MA,2017-09,5
880,MA,2016-04,4
565,FL,2017-10,4
596,FL,2016-11,3
367,OR,2008-05,5
289,FL,2016-10,5
389,MA,2015-04,1
201,OR,2015-10,4
205,OH,2015-10,5
205,OH,2013-11,5
367,OR,2009-06,4
227,OR,2018-02,4
336,TX,2015-08,5
110,GA,2014-06,4
304,OR,2018-06,3
136,MA,2015-03,4
880,MA,2014-09,4
227,OR,2018-08,5
880,MA,2008-12,2
187,TX,2018-08,1
136,MA,2014-05,5
417,WA,2018-02,3
131,OH,2009-08,4
146,FL,2017-10,5
159,FL,2013-01,4
289,FL,2018-01,4
417,WA,2013-05,4
289,FL,2016-12,5
201,OR,2017-05,4
417,WA,2018-03,4
112,FL,2012-09,4
565,FL,2013-04,2
159,FL,2014-09,5
289,FL,2015-01,3
417,WA,2016-04,4
417,WA,2016-05,5
146,FL,2013-03,5
207,OH,2018-07,5
159,FL,2017-03,3
417,WA,2018-03,1
417,WA,2014-02,3
227,OR,2018-05,1
389,MA,2015-11,2
880,MA,2016-11,5
53,FL,2016-10,5
336,TX,2015-10,4
880,MA,2018-08,5
205,OH,2015-05,5
336,TX,2017-08,1
417,WA,2018-08,5
201,OR,2016-03,5
880,MA,2011-12,4
187,TX,2011-04,2
110,GA,2011-12,2
880,MA,2017-03,5
596,FL,2017-10,4
72,FL,2014-06,1
417,WA,2018-02,3
126,OH,2017-12,4
136,MA,2017-05,5
136,MA,2011-08,4
367,OR,2012-05,5
417,WA,2012-04,5
227,OR,2016-03,2
201,OR,2011-07,2
102,BC,2013-06,4
227,OR,2013-10,3
85,MA,2015-10,3
207,OH,2014-11,4
389,MA,2015-02,1
304,OR,2016-04,2
304,OR,2016-04,5
417,WA,2015-03,4
367,OR,2017-01,5
207,OH,2017-05,5
565,FL,2013-10,4
336,TX,2017-04,4
880,MA,2011-02,2
596,FL,2016-10,4
367,OR,2013-01,2
112,FL,2017-11,5
304,OR,2016-01,5
367,OR,2009-08,4
201,OR,2014-07,4
227,OR,2013-06,4
207,OH,2015-05,4
114,FL,2018-04,4
417,WA,2017-11,3
131,OH,2008-06,4
417,WA,2015-07,2
367,OR,2013-06,2
54,BC,2016-12,5
201,OR,2016-03,5
417,WA,2013-02,4
596,FL,2012-05,4
417,WA,2012-12,5
187,TX,2014-03,3
289,FL,2012-01,2
205,OH,2013-08,3
565,FL,2012-05,4
336,TX,2015-07,1
565,FL,2011-08,5
880,MA,2009-10,3
289,FL,2015-05,4
880,MA,2018-09,4
596,FL,2011-11,4
146,FL,2015-11,1
417,WA,2013-09,5
207,OH,2015-05,3
72,FL,2013-08,3
565,FL,2014-02,4
110,GA,2014-04,2
565,FL,2013-08,3
880,MA,2008-01,5
205,OH,2015-07,4
